X,Y,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,comment_,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
146.6105714,-36.14814524,56,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CHILTERN POLICE STATION,OPERATIONAL,,CHILTERN,VICTORIA,3683,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.14814524,146.6105714,,POLICE STATION,GAVIC411109459,64 MAIN STREET,2,3683,CHILTERN,9,-36.14807205,146.6106091
146.417384,-38.3077281,57,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CHURCHILL POLICE STATION,OPERATIONAL,,CHURCHILL,VICTORIA,3842,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.3077281,146.417384,,,GAVIC419833832,6 SWITCHBACK ROAD,1,3842,CHURCHILL,0,-38.3077281,146.417384
145.1204667,-37.92013756,58,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CLAYTON POLICE STATION,OPERATIONAL,,CLAYTON,VICTORIA,3168,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.92013756,145.1204667,,,GAVIC420618106,263 CLAYTON ROAD,2,3168,CLAYTON,0,-37.920137,145.120466
143.783629,-37.29514951,59,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CLUNES POLICE STATION,OPERATIONAL,,CLUNES,VICTORIA,3370,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.29514951,143.783629,,,GAVIC424538376,2 HANNAH STREET,0,3370,CLUNES,0,-37.2951495,143.783629
143.0755614,-38.32819155,60,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,COBDEN POLICE STATION,OPERATIONAL,,COBDEN,VICTORIA,3266,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.32819155,143.0755614,,,GAVIC421792452,52 CURDIE STREET,1,3266,COBDEN,0,-38.32819155,143.0755614
145.6509744,-35.92038363,61,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,COBRAM POLICE STATION,OPERATIONAL,,COBRAM,VICTORIA,3644,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-35.92038363,145.6509744,,COBRAM POLICE STATION,GAVIC719459592,36 WILLIAM STREET,2,3644,COBRAM,0,-35.92038363,145.6509744
144.2215335,-35.8113448,62,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,COHUNA POLICE STATION,OPERATIONAL,,COHUNA,VICTORIA,3568,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-35.8113448,144.2215335,,,GAVIC419669583,25 MARKET STREET,2,3568,COHUNA,0,-35.8113448,144.2215336
141.6930578,-37.59986087,63,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,COLERAINE POLICE STATION,OPERATIONAL,,COLERAINE,VICTORIA,3315,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.59986087,141.6930578,,,GAVIC420575831,63 MCLEOD STREET,2,3315,COLERAINE,0,-37.59986086,141.6930579
144.3582333,-38.07390162,64,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CORIO POLICE STATION,OPERATIONAL,,CORIO,VICTORIA,3214,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.07390162,144.3582333,,,GAVIC420762816,121 BACCHUS MARSH ROAD,-1,3214,CORIO,30,-38.0736347,144.3582267
147.9039414,-36.19451372,65,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CORRYONG POLICE STATION,OPERATIONAL,,CORRYONG,VICTORIA,3707,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.19451372,147.9039414,,POLICE STATION,GAVIC421658906,19 JARDINE STREET,1,3707,CORRYONG,0,-36.19451371,147.9039414
145.2356709,-38.45008081,66,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,COWES POLICE STATION,OPERATIONAL,,COWES,VICTORIA,3922,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.45008081,145.2356709,,,GAVIC421157777,92 CHAPEL STREET,2,3922,COWES,0,-38.45008081,145.2356709
144.9331195,-37.59834567,67,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CRAIGIEBURN POLICE STATION,OPERATIONAL,,CRAIGIEBURN,VICTORIA,3064,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.59834567,144.9331195,,,GAVIC424059775,1 BELSAY PLACE,0,3064,CRAIGIEBURN,0,-37.59834566,144.9331195
145.2834295,-38.11336242,68,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CRANBOURNE POLICE STATION,OPERATIONAL,,CRANBOURNE,VICTORIA,3977,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.11336242,145.2834295,,,GAVIC421833215,166-168 SLADEN STREET,0,3977,CRANBOURNE,0,-38.11336243,145.2834295
143.6336456,-38.03170404,69,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CRESSY POLICE STATION,OPERATIONAL,,CRESSY,VICTORIA,3322,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.03170404,143.6336456,,,GAVIC423831399,8-10 LYONS STREET,1,3322,CRESSY,0,-38.03170404,143.6336456
143.8923472,-37.42989847,70,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CRESWICK POLICE STATION,OPERATIONAL,,CRESWICK,VICTORIA,3363,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.42989847,143.8923472,,,GAVIC420574601,137 NAPIER STREET,2,3363,CRESWICK,0,-37.42989846,143.8923472
145.2784989,-37.79921657,71,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CROYDON POLICE STATION,OPERATIONAL,,CROYDON,VICTORIA,3136,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.79921657,145.2784989,,,GAVIC423806049,171-175 MT DANDENONG ROAD,2,3136,CROYDON,0,-37.79921656,145.2784991
143.1062669,-35.71746879,72,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CULGOA POLICE STATION,OPERATIONAL,,CULGOA,VICTORIA,3530,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-35.71746879,143.1062669,,,GAVIC411220501,19 MAIN STREET,0,3530,CULGOA,41,-35.71730437,143.1066777
145.2173849,-37.99024861,73,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DANDENONG POLICE STATION,OPERATIONAL,,DANDENONG,VICTORIA,3175,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.99024861,145.2173849,,,GAVIC420729820,34-50 LANGHORNE STREET,1,3175,DANDENONG,0,-37.9902486,145.2173849
144.1437254,-37.33802047,74,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DAYLESFORD POLICE STATION,OPERATIONAL,,DAYLESFORD,VICTORIA,3460,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.33802047,144.1437254,,,GAVIC411240971,12 VINCENT STREET,2,3460,DAYLESFORD,9,-37.33804384,144.1436267
147.0176028,-36.47162709,75,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DEDERANG POLICE STATION,OPERATIONAL,,DEDERANG,VICTORIA,3691,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.47162709,147.0176028,,POLICE STATION,GAVIC422161034,4396 KIEWA VALLEY HIGHWAY,1,3691,DEDERANG,1,-36.47162316,147.0176111
145.1605942,-37.67408967,76,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DIAMOND CREEK POLICE STATION,OPERATIONAL,,DIAMOND CREEK,VICTORIA,3089,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.67408967,145.1605942,,,GAVIC423641270,83 MAIN HURSTBRIDGE ROAD,1,3089,DIAMOND CREEK,28,-37.67383909,145.1606229
142.0278815,-36.45644008,77,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DIMBOOLA POLICE STATION,OPERATIONAL,,DIMBOOLA,VICTORIA,3414,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.45644008,142.0278815,,,GAVIC414329216,57 LLOYD STREET,1,3414,DIMBOOLA,0,-36.45644008,142.0278815
144.9512542,-37.81380745,78,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MELBOURNE WEST POLICE STATION,OPERATIONAL,,DOCKLANDS,VICTORIA,3008,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.81380745,144.9512542,,,GAVIC412734026,313 SPENCER STREET,1,3008,DOCKLANDS,22,-37.81363381,144.9513697
142.9840665,-36.37365692,79,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DONALD POLICE STATION,OPERATIONAL,,DONALD,VICTORIA,3480,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.37365692,142.9840665,,,GAVIC420356891,11 BYRNE STREET,2,3480,DONALD,8,-36.3736045,142.9840028
145.1578316,-37.78842363,80,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DONCASTER POLICE STATION,OPERATIONAL,,DONCASTER EAST,VICTORIA,3109,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.78842363,145.1578316,,,GAVIC413307904,979-981 DONCASTER ROAD,0,3109,DONCASTER EAST,0,-37.78842363,145.1578316
148.1713102,-37.49987147,81,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BUCHAN POLICE STATION,OPERATIONAL,,BUCHAN,VICTORIA,3885,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.49987147,148.1713102,,,GAVIC420572417,39 MAIN ROAD,2,3885,BUCHAN,6,-37.49992207,148.1713194
143.8846456,-37.65155726,82,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BUNINYONG POLICE STATION,OPERATIONAL,,BUNINYONG,VICTORIA,3357,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.65155726,143.8846456,,,GAVIC424555934,310 SCOTT STREET,0,3357,BUNINYONG,0,-37.65155726,143.8846456
145.7177998,-38.09751502,83,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BUNYIP POLICE STATION,OPERATIONAL,,BUNYIP,VICTORIA,3815,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.09751502,145.7177998,,,GAVIC420331856,4 PEARSON STREET,2,3815,BUNYIP,0,-38.097515,145.717799
145.0981778,-37.8508838,84,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BURWOOD POLICE STATION,OPERATIONAL,,BURWOOD,VICTORIA,3125,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.8508838,145.0981778,,,GAVIC421919922,64 BURWOOD HIGHWAY,1,3125,BURWOOD,0,-37.850883,145.098177
145.0592262,-37.83321537,85,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CAMBERWELL POLICE STATION,OPERATIONAL,,CAMBERWELL,VICTORIA,3124,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.83321537,145.0592262,,,GAVIC421326604,311-315 CAMBERWELL ROAD,1,3124,CAMBERWELL,0,-37.83321536,145.0592262
143.1460954,-38.2305167,86,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CAMPERDOWN POLICE STATION,OPERATIONAL,,CAMPERDOWN,VICTORIA,3260,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.2305167,143.1460954,,,GAVIC411041463,49 FERGUSSON STREET,1,3260,CAMPERDOWN,52,-38.2308228,143.1465418
149.1522328,-37.56472879,87,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CANN RIVER POLICE STATION,OPERATIONAL,,CANN RIVER,VICTORIA,3890,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.56472879,149.1522328,,CANN RIVER POLICE STATION,GAVIC420883497,6 MONARO HIGHWAY,2,3890,CANN RIVER,26,-37.5646349,149.1519593
144.7412241,-37.73072003,88,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CAROLINE SPRINGS POLICE STATION,OPERATIONAL,,CAROLINE SPRINGS,VICTORIA,3023,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.73072003,144.7412241,,,GAVIC424060661,221-223 CAROLINE SPRINGS BOULEVARD,1,3023,CAROLINE SPRINGS,61,-37.73050085,144.7405931
145.6857037,-36.3304489,89,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DOOKIE POLICE STATION,OPERATIONAL,,DOOKIE,VICTORIA,3646,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.3304489,145.6857037,,,GAVIC414498166,26 QUEEN STREET,1,3646,DOOKIE,0,-36.3304489,145.6857038
144.9610516,-38.33473171,90,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DROMANA POLICE STATION,OPERATIONAL,,DROMANA,VICTORIA,3936,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.33473171,144.9610516,,,GAVIC421633042,321 POINT NEPEAN ROAD,2,3936,DROMANA,0,-38.3347317,144.9610516
145.8493238,-38.13021266,91,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DROUIN POLICE STATION,OPERATIONAL,,DROUIN,VICTORIA,3818,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.13021266,145.8493238,,,GAVIC423333412,184 PRINCES WAY,1,3818,DROUIN,0,-38.130212,145.849323
144.5697641,-38.17496926,92,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DRYSDALE POLICE STATION,OPERATIONAL,,DRYSDALE,VICTORIA,3222,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.17496926,144.5697641,,,GAVIC424355159,21-27 EVERSLEY STREET,1,3222,DRYSDALE,23,-38.17511038,144.569959
142.3450426,-37.6499802,93,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DUNKELD POLICE STATION,OPERATIONAL,,DUNKELD,VICTORIA,3294,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.6499802,142.3450426,,,GAVIC424543652,67-69 PARKER STREET,1,3294,DUNKELD,34,-37.65000205,142.3454214
143.733654,-36.85712091,94,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DUNOLLY POLICE STATION,OPERATIONAL,,DUNOLLY,VICTORIA,3472,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.85712091,143.733654,,,GAVIC421791320,9 BULL STREET,2,3472,DUNOLLY,14,-36.85718468,143.7335252
144.744872,-36.11909002,95,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ECHUCA POLICE STATION,OPERATIONAL,,ECHUCA,VICTORIA,3564,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.11909002,144.744872,,,GAVIC420573493,7-11 DICKSON STREET,1,3564,ECHUCA,0,-36.11909001,144.744872
141.2928682,-37.03639009,96,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,EDENHOPE POLICE STATION,OPERATIONAL,,EDENHOPE,VICTORIA,3318,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.03639009,141.2928682,,,GAVIC423797270,3-5 ORME STREET,0,3318,EDENHOPE,0,-37.03639009,141.2928682
145.9103225,-37.23227627,97,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,EILDON POLICE STATION,OPERATIONAL,,EILDON,VICTORIA,3713,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.23227627,145.9103225,,,GAVIC422167222,22 MAIN STREET,1,3713,EILDON,0,-37.23227626,145.9103225
143.2505068,-37.18084291,98,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ELMHURST POLICE STATION,OPERATIONAL,,ELMHURST,VICTORIA,3469,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.18084291,143.2505068,,,GAVIC423828843,25 HIGH STREET,1,3469,ELMHURST,0,-37.1808429,143.2505068
144.6110343,-36.49599314,99,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ELMORE POLICE STATION,OPERATIONAL,,ELMORE,VICTORIA,3558,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.49599314,144.6110343,,,GAVIC414464694,58 HERVEY STREET,1,3558,ELMORE,0,-36.49599314,144.6110343
145.1506375,-37.7134472,100,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ELTHAM POLICE STATION,OPERATIONAL,,ELTHAM,VICTORIA,3095,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.7134472,145.1506375,,,GAVIC421042722,21 PRYOR STREET,1,3095,ELTHAM,0,-37.713447,145.150637
145.4439265,-37.93051107,101,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,EMERALD POLICE STATION,OPERATIONAL,,EMERALD,VICTORIA,3782,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.93051106,145.4439265,,,GAVIC425667860,386-390 BELGRAVE-GEMBROOK ROAD,0,3782,EMERALD,21,-37.93038424,145.4441015
145.2616756,-37.97566296,102,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ENDEAVOUR HILLS POLICE STATION,OPERATIONAL,,ENDEAVOUR HILLS,VICTORIA,3802,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.97566296,145.2616756,,,GAVIC421219377,80 HEATHERTON ROAD,1,3802,ENDEAVOUR HILLS,19,-37.97579605,145.2618149
145.0258916,-37.64674204,103,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,EPPING POLICE STATION,OPERATIONAL,,EPPING,VICTORIA,3076,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.64674204,145.0258916,,,GAVIC420916746,785 HIGH STREET,1,3076,EPPING,31,-37.647019,145.025866
144.8988636,-37.71984541,104,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,POLICE AIRWING POLICE STATION,OPERATIONAL,,ESSENDON FIELDS,VICTORIA,3041,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.71984541,144.8988636,,AMBULANCE SERVICE VICTORIA AND POLICE,GAVIC719425750,12 GLOBAL AVENUE,1,3041,ESSENDON FIELDS,64,-37.71970313,144.898158
145.5108813,-37.65662715,105,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HEALESVILLE POLICE STATION,OPERATIONAL,,HEALESVILLE,VICTORIA,3777,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.65662715,145.5108813,,,GAVIC423461224,38 HARKER STREET,2,3777,HEALESVILLE,0,-37.65662715,145.5108813
144.7091293,-36.9217141,106,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HEATHCOTE POLICE STATION,OPERATIONAL,,HEATHCOTE,VICTORIA,3523,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.9217141,144.7091293,,,GAVIC419664904,140 HIGH STREET,1,3523,HEATHCOTE,0,-36.9217141,144.7091293
145.07073,-37.7575202,107,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HEIDELBERG POLICE STATION,OPERATIONAL,,HEIDELBERG,VICTORIA,3084,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.7575202,145.07073,,,GAVIC425413312,9 JIKA STREET,0,3084,HEIDELBERG,6,-37.75749113,145.0707883
146.7856897,-37.98099348,108,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HEYFIELD POLICE STATION,OPERATIONAL,,HEYFIELD,VICTORIA,3858,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.98099348,146.7856897,,,GAVIC423850762,3 TEMPLE STREET,2,3858,HEYFIELD,6,-37.98094978,146.7856603
141.6289629,-38.13349696,109,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HEYWOOD POLICE STATION,OPERATIONAL,,HEYWOOD,VICTORIA,3304,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.13349696,141.6289629,,HEYWOOD PO,GAVIC414178280,9 LINDSAY STREET,1,3304,HEYWOOD,0,-38.13349695,141.6289629
142.3647004,-35.72928703,110,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HOPETOUN POLICE STATION,OPERATIONAL,,HOPETOUN,VICTORIA,3396,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-35.72928703,142.3647004,,,GAVIC424080230,19 DENNYS STREET,1,3396,HOPETOUN,0,-35.72928703,142.3647004
142.2012219,-36.71406741,111,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HORSHAM POLICE STATION,OPERATIONAL,,HORSHAM,VICTORIA,3400,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.71406741,142.2012219,,DISTRICT HEADQUARTERS,GAVIC420576232,20 ROBERTS AVENUE,1,3400,HORSHAM,0,-36.7140674,142.2012219
